15491;POLYGON((-44.801416 -21.642918, -44.438408 -21.642918, -44.438408 -21.309102, -44.801416 -21.309102, -44.801416 -21.642918))
15492;POLYGON((-40.80844 -17.212226, -40.612339 -17.212226, -40.612339 -16.957844, -40.80844 -16.957844, -40.80844 -17.212226))
15493;POLYGON((-49.974473 -3.673711, -49.386494 -3.673711, -49.386494 -2.662828, -49.974473 -2.662828, -49.974473 -3.673711))
15494;POLYGON((-51.615849 -27.990803, -51.457972 -27.990803, -51.457972 -27.858992, -51.615849 -27.858992, -51.615849 -27.990803))
15495;POLYGON((-53.045049 -27.159506, -52.896734 -27.159506, -52.896734 -26.946554, -53.045049 -26.946554, -53.045049 -27.159506))
15496;POLYGON((-40.74373 -14.46406, -40.393419 -14.46406, -40.393419 -14.298626, -40.74373 -14.298626, -40.74373 -14.46406))
15497;POLYGON((-45.351301 -20.396594, -45.113399 -20.396594, -45.113399 -20.180994, -45.351301 -20.180994, -45.351301 -20.396594))
15498;POLYGON((-35.513026 -8.311171, -35.428886 -8.311171, -35.428886 -8.164687, -35.513026 -8.164687, -35.513026 -8.311171))
15499;POLYGON((-49.425197 -19.618998, -48.393814 -19.618998, -48.393814 -18.931966, -49.425197 -18.931966, -49.425197 -19.618998))
15500;POLYGON((-42.67963 -22.944566, -42.369933 -22.944566, -42.369933 -22.804006, -42.67963 -22.804006, -42.67963 -22.944566))
15501;POLYGON((-46.956308 -5.911648, -46.011367 -5.911648, -46.011367 -4.850582, -46.956308 -4.850582, -46.956308 -5.911648))
15502;POLYGON((-45.220121 -22.012955, -44.975001 -22.012955, -44.975001 -21.771885, -45.220121 -21.771885, -45.220121 -22.012955))
15503;POLYGON((-63.627796 -11.15341, -62.571564 -11.15341, -62.571564 -10.491465, -63.627796 -10.491465, -63.627796 -11.15341))
15504;POLYGON((-55.468794 -11.814969, -54.67926 -11.814969, -54.67926 -11.144821, -55.468794 -11.144821, -55.468794 -11.814969))
15505;POLYGON((-51.838129 -22.361586, -51.420246 -22.361586, -51.420246 -21.850728, -51.838129 -21.850728, -51.838129 -22.361586))
15506;POLYGON((-51.249575 -29.971493, -51.106014 -29.971493, -51.106014 -29.859245, -51.249575 -29.859245, -51.249575 -29.971493))
15507;POLYGON((-53.404089 -29.63672, -53.286563 -29.63672, -53.286563 -29.485479, -53.404089 -29.485479, -53.404089 -29.63672))
15508;POLYGON((-44.117526 -12.704831, -43.443598 -12.704831, -43.443598 -12.231714, -44.117526 -12.231714, -44.117526 -12.704831))
15509;POLYGON((-47.389562 -23.23709, -47.195363 -23.23709, -47.195363 -23.110703, -47.389562 -23.110703, -47.389562 -23.23709))
15511;POLYGON((-36.780241 -8.906825, -36.540075 -8.906825, -36.540075 -8.723862, -36.780241 -8.723862, -36.780241 -8.906825))
15512;POLYGON((-43.258821 -22.208605, -42.954975 -22.208605, -42.954975 -22.031476, -43.258821 -22.031476, -43.258821 -22.208605))
15513;POLYGON((-46.42462 -22.693676, -46.158455 -22.693676, -46.158455 -22.577377, -46.42462 -22.577377, -46.42462 -22.693676))
15514;POLYGON((-45.929915 -20.073727, -45.475829 -20.073727, -45.475829 -19.654408, -45.929915 -19.654408, -45.929915 -20.073727))
15515;POLYGON((-41.286434 -21.069013, -41.092899 -21.069013, -41.092899 -20.868567, -41.286434 -20.868567, -41.286434 -21.069013))
15516;POLYGON((-49.49683 -26.54856, -49.158133 -26.54856, -49.158133 -26.307977, -49.49683 -26.307977, -49.49683 -26.54856))
15517;POLYGON((-44.731777 -1.990472, -44.53328 -1.990472, -44.53328 -1.763342, -44.731777 -1.763342, -44.731777 -1.990472))
15518;POLYGON((-45.684157 -2.383418, -45.143203 -2.383418, -45.143203 -1.856575, -45.684157 -1.856575, -45.684157 -2.383418))
15519;POLYGON((-51.585135 -29.438699, -51.435507 -29.438699, -51.435507 -29.400083, -51.585135 -29.400083, -51.585135 -29.438699))
15520;POLYGON((-45.537174 -21.077775, -45.342316 -21.077775, -45.342316 -20.886124, -45.537174 -20.886124, -45.537174 -21.077775))
15521;POLYGON((-48.988087 -26.96695, -48.758922 -26.96695, -48.758922 -26.762709, -48.988087 -26.762709, -48.988087 -26.96695))
15522;POLYGON((-44.156784 -10.43613, -43.690951 -10.43613, -43.690951 -9.979143, -44.156784 -9.979143, -44.156784 -10.43613))
15523;POLYGON((-49.750509 -15.827095, -49.539559 -15.827095, -49.539559 -15.402689, -49.750509 -15.402689, -49.750509 -15.827095))
15524;POLYGON((-44.278657 -21.093966, -44.121353 -21.093966, -44.121353 -20.950472, -44.278657 -20.950472, -44.278657 -21.093966))
15525;POLYGON((-54.034504 -28.115396, -53.749243 -28.115396, -53.749243 -27.851549, -54.034504 -27.851549, -54.034504 -28.115396))
